ad_creation_time,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,currency,funding_entity,page_id,page_name,spend_lower,spend_upper,adlib_id,impressions_lower,impressions_upper,potential_reach_lower,potential_reach_upper,ad_snapshot_url
2021-01-19,"#搶救桃園藻礁 #催出35萬連署 #限量口罩贈送中
【搶救大潭藻礁 一起加入連署】
桃園有一片需要7000年才能生成的珍貴藻礁即將要被開發！希望你和我們一起參加公投連署，必須在2月底前提出連署35萬份！讓我們一起努力把這片珍貴的藻礁留下來！
連署書下載：https://pse.is/3akxvp
桃園珍愛藻礁專頁：https://reurl.cc/Dv6QNR

歡迎有意願的朋友親臨台南黨部連署，我們將贈送 #時代力量限量口罩，數量有限，送完為止。",NA,NA,NA,2021-01-19,2021-01-21,TWD,郁芝 蔡,259921934519436,時代力量台南黨部,500,599,828189911357619,3000,3999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=828189911357619&access_token={access_token}
2021-01-19,"#搶救桃園藻礁 #催出35萬連署 #限量口罩贈送中
【搶救大潭藻礁 一起加入連署】
桃園有一片需要7000年才能生成的珍貴藻礁即將要被開發！希望你和我們一起參加公投連署，必須在2月底前提出連署35萬份！讓我們一起努力把這片珍貴的藻礁留下來！
連署書下載：https://pse.is/3akxvp
桃園珍愛藻礁專頁：https://reurl.cc/Dv6QNR

歡迎有意願的朋友親臨台南黨部連署，我們將贈送 #時代力量限量口罩，數量有限，送完為止。",NA,NA,NA,2021-01-19,2021-01-19,TWD,郁芝 蔡,259921934519436,時代力量台南黨部,0,99,733500300911172,0,999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=733500300911172&access_token={access_token}
2021-01-19,"【數位參政｜漸進改變】

上週末(16、17日)紹輝參加黨部基層幹部研討會，在烈嶼、金城金寧、金沙金湖各舉辦一場，主要討論公投連署與數位黨部的概念。近年來社群與網路在公共領域被高度重視，政黨與政策宣傳也需要跟著環境與時俱進，才能更接近民心、更能夠讓人民所接受。

    紹輝也於三場研討會上分享公投連署與數位黨部的想法與運作。就以這次公投連署為例，傳統主要以肥皂箱和動員來達成公投目標。但此次，除了強調食安與健康外，也需要藉由網路與媒體，任平常不去菜市場的年輕人，知道正反立場，願意踴躍聯署。

紹輝認為，政策辯論不一定要盲目支持或意識形態對抗，只要用工具分析利弊，並且常常關心民眾所需，環境就能慢慢改變，讓國家與社會變得更好。

#數位參政 #網路黨部 #與時俱進 #新媒體 #漸進改變",NA,NA,NA,2021-01-20,2021-01-20,TWD,紹輝 翁,278069809287292,希望金門-翁紹輝,0,99,229935112067098,0,999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=229935112067098&access_token={access_token}
2021-01-19,"#反萊豬
#拼公投
我在昆陽捷運站🐷
號召群眾一起簽署反萊豬公投案！
還沒簽署的好朋友👭快點來～～～

#歡迎搜尋離你最近的連署站
#也可以上網填寫哦

💙追蹤IG看更多帥氣幽默可愛藍👇🏻
http://instagram.com/bluekungwei",NA,NA,NA,2021-01-19,2021-01-20,TWD,恭唯藍,102614898264812,藍恭唯,100,199,851231395440278,1000,1999,500001,1000000,https://www.facebook.com/ads/archive/render_ad/?id=851231395440278&access_token={access_token}
2021-01-17,"七千多年了，靜靜地很好
不是沉睡，而是靜靜地，年復一年造礁
靜靜地很好

靜靜地，養育白海豚、鯊魚、螃蟹、章魚、海星
以及，少許的人類
那時，我供應他們有限度的需索
那時，靜靜地
歲月靜好

之後越來越多人來了——開發、污染、破壞
我失去了大部分的自己

現在最大的終究來了——能源轉型以我墊背
綠能還撐不起的，不足的電量塞給我扛

沒來過的人也漸漸認識我了

他們在喧嘩中所識的，也許是關於
我的終局

~~~~~~~~~~~~~~~~~~~~~
數千年來，藻礁女神守護著桃園藻礁海岸與生活其中的生物們。但，隨著勢不可擋的外來者到來，她被迫做出最艱難的選擇⋯⋯
~~~~~~~~~~~~~~~~~~~~~

請參與本次公投連署暨募資計畫，留下email，我們將在計畫上線第一時間通知您：https://wuo.pros.is/39kapp",NA,NA,NA,2021-01-18,2021-01-19,TWD,窩窩 wuowuo,451593611569576,窩窩 wuowuo,100,199,146815210447281,3000,3999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=146815210447281&access_token={access_token}
2021-01-17,"超多可愛動物們上線啦ミ๏ｖ๏彡！

這裡是國際認證的生態希望熱點
經過7600年造礁而成的自然地景
現在卻命在旦夕？

大潭藻礁，需要你的救援：https://wuo.pros.is/3b7v9t

#大潭藻礁 #公投連署 #捐款募資 #貼紙 #白海豚 #小燕鷗 #兇猛酋婦蟹 #紅肉ㄚ髻鮫 #裸胸鯙 #柴山多杯孔珊瑚 #小丘多彩海蛞蝓 #綠蠵龜 #太平洋長臂蝦",wuo.pros.is,NA,大潭藻礁的豐富生物資源｜拯救藻礁行動,2021-01-18,2021-02-12,TWD,窩窩 wuowuo,451593611569576,窩窩 wuowuo,2000,2499,313949210035929,30000,34999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=313949210035929&access_token={access_token}
2021-01-16,"#罷免過關 #拼完罷免拚公投 
#公投連署請洽李貴敏辦公室
84582。雖然困難重重，中壢選民今天依舊以無比的毅力，證明了民主的最基本原則：作不好，就下台！不管你有再大的網絡聲量，再多執政的優勢，作不好，就下台！
今天罷免失格不適任的民代，是為 #萊豬內閣、#萊豬立委 敲響了警鐘，讓他們不敢再藐視民意，也因此，公投是如此重要，#人民才是國家的主人，我們只有自己站出來，才能撥亂反正，捍衛我們自己與下一代的健康！
今天下午，我和同仁一同到南港車站擺攤，非常感謝大家的支持，非常非常多朋友在現場完成了公投連署，大家的心聲只有一個：不分藍綠，只問是非！
歡迎大家一起來連署💪💪護食安、反萊🐷、拼公投

連署書請填寫後寄送至""李貴敏國會辦公室""
地址:台北市中正區濟南路一段3-1號705室
或連繫☎️02-2358-6707
#一路拚到8月28日
#三月中前需達成50萬份
#接下來一連串雙北街頭擺攤也請大家多支持",NA,NA,NA,2021-01-17,2021-01-20,TWD,旭 方,102843061345217,李貴敏,800,899,214001460372823,15000,19999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=214001460372823&access_token={access_token}
2021-01-15,"只有行動 才有尊嚴！
連署反萊豬公投
～高金素梅 2021.01.15

《連署反萊豬公投》：
https://reurl.cc/7yoor9
1. 下載連署書並列印出A4大小
2. 簽上姓名或蓋章，填寫身分證字號、出生年月日、戶籍地址
3. 寄送至台北市八德路二段232號
  【國民黨組發會】收

※注意事項：
1. 請務必詳細填寫，符合身分證上載明資料
2. 右上角的編號，以及查對結果一攔，兩者請「不要」填寫",NA,NA,只有行動 才有尊嚴！ 連署反萊豬公投 ～高金素梅 2021.01.15,2021-01-16,2021-01-20,TWD,智葟 陳,276861822357066,高金素梅(吉娃斯．阿麗),500,599,3566612330059887,20000,24999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=3566612330059887&access_token={access_token}
2021-01-13,"#反萊豬
#要公投
早上結束「中間觀點」的直播節目後，
立即趕到湖光市場參與反萊豬🐷連署公投！
雖然天氣很冷，
但看到那麼多民眾站出來捍衛國人健康，💪🏻
心卻是熱的🔥🔥🔥

明天1/10上午0900-1200
我一樣在湖光市場！號召大家！🔊
反萊豬！要公投！

#全民拼公投
#反對萊豬🐷",NA,NA,NA,2021-01-14,2021-01-19,TWD,恭唯藍,102614898264812,藍恭唯,1000,1499,2866059870308755,10000,14999,500001,1000000,https://www.facebook.com/ads/archive/render_ad/?id=2866059870308755&access_token={access_token}
2021-01-13,"【反萊豬公投】

讓我們花3分鐘理解「反萊豬公投」。

#反萊豬",NA,NA,NA,2021-01-14,2021-01-15,TWD,德福 林,888230767933636,林德福,5000,5999,410638946808070,20000,24999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=410638946808070&access_token={access_token}
2021-01-13,"#公投連署開始
#連署擺攤活動預告

瓊瓔邀請大家一起來連署！捍衛食安、捍衛公民投票，大家作伙來！

蔡政府不顧民意強烈反對，執意開放萊克多巴胺肉品進口，讓全民健康受到影響；民進黨修法讓公投與大選脫勾，變相提高公投門檻，成為鐵籠公投。

為了自己的健康，為了家人的健康，為了臺灣的未來，請支持「反萊豬食安公投」及「還我公投」，3月以前一起完成連署，8/28投下關鍵一票，讓我們用公投展現民意！

📢📢📢連署擺攤預告📢📢📢
🗓1/9（六）
⏰08：30-11：30
1️⃣潭子區：潭水亭-潭子區復興路二段89號
2️⃣大雅區：永興宮-大雅區大雅路37號
3️⃣神岡區：潭雅神綠園道4.6K-神岡區中山路667巷46弄7號
4️⃣后里區：慈厚宮-后里區甲后路一段716巷4號
這個週六一起來連署吧！

🌟如果沒有時間到現場連署，歡迎自行下載公投連署書，填寫完畢後寄到瓊瓔辦公室：台北市中正區濟南路一段3-1號2108室。

連署書下載：https://reurl.cc/WLe5v7

#守護健康大家一起來",NA,NA,NA,2021-01-14,2021-01-19,TWD,品綺 陳,195094157238158,好立委 楊瓊瓔,1500,1999,748688309386145,15000,19999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=748688309386145&access_token={access_token}
2021-01-13,"超多可愛動物們上線啦ミ๏ｖ๏彡！

這裡是國際認證的生態希望熱點
經過7600年造礁而成的自然地景
現在卻命在旦夕？

大潭藻礁，需要你的救援：https://wuo.pros.is/3b7v9t

#大潭藻礁 #公投連署 #捐款募資 #貼紙 #白海豚 #小燕鷗 #兇猛酋婦蟹 #紅肉ㄚ髻鮫 #裸胸鯙 #柴山多杯孔珊瑚 #小丘多彩海蛞蝓 #綠蠵龜 #太平洋長臂蝦",wuo.pros.is,NA,大潭藻礁的豐富生物資源｜拯救藻礁行動,2021-01-14,2021-02-12,TWD,窩窩 wuowuo,451593611569576,窩窩 wuowuo,2500,2999,433153018125655,20000,24999,10001,50000,https://www.facebook.com/ads/archive/render_ad/?id=433153018125655&access_token={access_token}
2021-01-13,"超多可愛動物們上線啦ミ๏ｖ๏彡！

這裡是國際認證的生態希望熱點
經過7600年造礁而成的自然地景
現在卻命在旦夕？

大潭藻礁，需要你的救援：https://wuo.pros.is/3b7v9t

#大潭藻礁 #公投連署 #捐款募資 #貼紙 #白海豚 #小燕鷗 #兇猛酋婦蟹 #紅肉ㄚ髻鮫 #裸胸鯙 #柴山多杯孔珊瑚 #小丘多彩海蛞蝓 #綠蠵龜 #太平洋長臂蝦",wuo.pros.is,NA,大潭藻礁的豐富生物資源｜拯救藻礁行動,2021-01-14,2021-02-12,TWD,窩窩 wuowuo,451593611569576,窩窩 wuowuo,2000,2499,232925555160519,25000,29999,100001,500000,https://www.facebook.com/ads/archive/render_ad/?id=232925555160519&access_token={access_token}
2021-01-13,"超多可愛動物們上線啦ミ๏ｖ๏彡！

這裡是國際認證的生態希望熱點
經過7600年造礁而成的自然地景
現在卻命在旦夕？

大潭藻礁，需要你的救援：https://wuo.pros.is/3b7v9t

#大潭藻礁 #公投連署 #捐款募資 #貼紙 #白海豚 #小燕鷗 #兇猛酋婦蟹 #紅肉ㄚ髻鮫 #裸胸鯙 #柴山多杯孔珊瑚 #小丘多彩海蛞蝓 #綠蠵龜 #太平洋長臂蝦",wuo.pros.is,NA,大潭藻礁的豐富生物資源｜拯救藻礁行動,2021-01-14,2021-02-12,TWD,窩窩 wuowuo,451593611569576,窩窩 wuowuo,2000,2499,386406309324586,20000,24999,50001,100000,https://www.facebook.com/ads/archive/render_ad/?id=386406309324586&access_token={access_token}
2021-01-13,"超多可愛動物們上線啦ミ๏ｖ๏彡！

這裡是國際認證的生態希望熱點
經過7600年造礁而成的自然地景
現在卻命在旦夕？

大潭藻礁，需要你的救援：https://wuo.pros.is/3b7v9t

#大潭藻礁 #公投連署 #捐款募資 #貼紙 #白海豚 #小燕鷗 #兇猛酋婦蟹 #紅肉ㄚ髻鮫 #裸胸鯙 #柴山多杯孔珊瑚 #小丘多彩海蛞蝓 #綠蠵龜 #太平洋長臂蝦",wuo.pros.is,NA,大潭藻礁的豐富生物資源｜拯救藻礁行動,2021-01-18,2021-01-22,TWD,窩窩 wuowuo,451593611569576,窩窩 wuowuo,0,99,691671518167804,0,999,10001,50000,https://www.facebook.com/ads/archive/render_ad/?id=691671518167804&access_token={access_token}
2021-01-13,"超多可愛動物們上線啦ミ๏ｖ๏彡！

這裡是國際認證的生態希望熱點
經過7600年造礁而成的自然地景
現在卻命在旦夕？

大潭藻礁，需要你的救援：https://wuo.pros.is/3b7v9t

#大潭藻礁 #公投連署 #捐款募資 #貼紙 #白海豚 #小燕鷗 #兇猛酋婦蟹 #紅肉ㄚ髻鮫 #裸胸鯙 #柴山多杯孔珊瑚 #小丘多彩海蛞蝓 #綠蠵龜 #太平洋長臂蝦",wuo.pros.is,NA,大潭藻礁的豐富生物資源｜拯救藻礁行動,2021-01-14,2021-01-22,TWD,窩窩 wuowuo,451593611569576,窩窩 wuowuo,500,599,124746839476555,5000,5999,50001,100000,https://www.facebook.com/ads/archive/render_ad/?id=124746839476555&access_token={access_token}
2021-01-12,"民黨為了民眾不吃萊豬
拼連署公投推翻就是製造社會對立？
鄭運鵬還鬼扯甚麼中間理性選民
不認同過度激烈行為，笑死！
我們不妨來回憶當年民進黨，
執政當家還鬧事搞連署！
結果自己完全執政就沒收公投？
好像公投是民進黨的玩具
我可以你不行！

民意對於DPP根本不重要！
反正民進黨的民主就是
以「民進黨的意見為主」嘛～

https://www.ftvnews.com.tw/news/detail/2021108W0049
https://www.dpp.org.tw/media/contents/309",NA,NA,NA,2021-01-13,2021-01-17,TWD,柏誌 葉,174190796309449,綠衛兵糾察隊,300,399,125305539431859,3000,3999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=125305539431859&access_token={access_token}
2021-01-12,"聽說，有反萊豬連署站被查水錶！？

無論水錶真相為何，
對的事，必須堅持！
啓源堅持站在前線，
與您一起悍衛健康！

#反萊豬連署站
#新竹市牛埔東路333號
#啓源將啟程各地尋求連署

#Always stand by you
#SOURCE Awakens
#新竹市議員陳啓源
#值得您信賴陳啓源
#深耕新竹幸福風城
#源力覺醒竹風再啓
#真誠關懷用心服務
#莫忘初衷不退初心",NA,NA,源力覺醒~陪您一起反萊豬‧護食安！連署拚公投,2021-01-13,2021-01-16,TWD,啓源 陳,1436507483235456,新竹市議員 陳啓源,1500,1999,454028649113218,10000,14999,500001,1000000,https://www.facebook.com/ads/archive/render_ad/?id=454028649113218&access_token={access_token}
